Rat_ID;Text_Review_Count;Average_Rating;Ratings_Count;BookID
8221;29;4.15;209;31573
8222;4;3.93;35;31578
8223;36;4.3;616;31580
8224;23;4.32;236;31582
8225;8;4.34;114;31591
8226;0;4.06;2;31607
8227;2;4.38;19;31611
8228;13;4.3;88;31615
8229;7;3.62;55;31619
8230;732;3.77;31942;31623
8231;133;4.15;4616;31626
8232;16;4.01;215;31628
8233;0;3.84;9;31637
8234;67;3.97;1691;31638
8235;12;3.88;325;31641
8236;37;3.77;790;31644
8237;91;4.01;1251;31647
8238;22;4.0;344;31648
8239;32;4.03;1073;31649
8240;115;4.14;2128;31659
8241;33;3.83;892;31669
8242;26;3.93;275;31670
8243;39;4.55;425;31672
8244;21;4.09;320;31673
8245;229;3.37;1745;31676
8246;173;3.85;2279;31678
8247;28;4.55;924;31692
8248;544;4.14;5236;31693
8249;88;3.89;991;31694
8250;112;3.86;1999;31695
8251;13;4.25;169;31698
8252;17;3.83;141;31722
8253;28;4.17;344;31728
8254;7;3.9;90;31740
8255;44;3.78;462;31742
8256;4;4.32;66;31761
8257;4;4.11;103;31763
8258;1;4.17;50;31784
8259;132;4.05;7931;31785
8260;550;4.12;10553;31795
8261;3;4.15;51;31800
8262;37;3.43;1135;31802
8263;38;3.87;754;31804
8264;135;3.47;2039;31813
8265;47;3.65;532;31814
8266;402;3.74;33697;31818
8267;78;4.48;11422;31819
8268;7;3.94;97;31822
8269;4;4.1;20;31823
8270;7;4.04;71;31826
8271;35;4.05;1774;31833
8272;9;3.68;72;31836
8273;373;3.98;8318;31837
8274;14;4.08;435;31839
8275;18;3.7;196;31842
8276;17;3.89;439;31849
8277;44;4.11;767;31851
8278;7;4.13;148;31853
8279;70;3.84;830;31854
8280;8;3.92;58;31855
8281;56;4.07;1145;31856
8282;3;4.1;288;31860
8283;326;3.71;24689;31862
8284;21;3.99;341;31864
8285;0;3.78;9;31868
8286;27;4.17;441;31871
8287;42;4.19;400;31875
8288;5;4.05;54;31876
8289;50;3.5;914;31878
8290;1;2.75;4;31880
8291;21;3.56;241;31881
8292;71;3.91;1947;31882
8293;23;3.8;348;31891
8294;20;3.98;260;31894
8295;9;3.75;293;31898
8296;52;4.3;437;31899
8297;11;3.68;180;31904
8298;44;4.09;2088;31910
8299;17;4.0;594;31911
8300;85;4.06;2519;31912
8301;26;3.89;337;31916
8302;1;4.25;19;31917
8303;28;4.1;1245;31923
8304;84;3.39;501;31925
8305;3;3.89;14;31929
8306;11;3.74;95;31938
8307;48;4.01;2815;31947
8308;2;3.87;53;31960
8309;331;3.87;2539;31968
8310;6;3.79;96;31974
8311;282;4.19;10769;31975
8312;10;4.29;388;31976
8313;28;3.7;1409;31978
8314;557;4.17;24262;31979
8315;40;3.8;189;31980
8316;241;4.24;8900;31981
8317;68;3.96;3138;31983
8318;10;4.03;1092;31985
8319;1;4.5;9;31992
8320;0;4.58;5;31993
8321;0;4.6;3;31994
8322;0;4.55;5;31995
8323;0;4.57;4;31996
8324;0;4.56;6;31997
8325;0;4.52;5;31998
8326;0;4.57;5;31999
8327;19;4.46;138;32016
8328;0;3.83;5;32039
8329;25;4.01;1564;32053
8330;8;4.03;85;32060
8331;12;3.68;199;32065
8332;3;4.01;62;32070
8333;1250;3.63;39333;32071
8334;1;3.49;27;32075
8335;230;3.49;2953;32078
8336;208;4.12;3907;32080
8337;33;3.97;204;32082
8338;1;4.06;17;32083
8339;10;3.38;172;32094
8340;256;3.57;2149;32096
8341;123;3.81;1389;32097
8342;49;3.9;696;32099
8343;789;4.1;10067;32102
8344;458;3.88;5927;32103
8345;330;3.86;4457;32104
8346;636;4.11;10231;32105
8347;861;3.68;9272;32106
8348;406;3.81;5030;32107
8349;478;4.02;5550;32108
8350;460;4.04;7204;32110
8351;270;3.87;3716;32111
8352;22;3.92;147;32113
8353;2;3.92;39;32115
8354;15;3.53;132;32121
8355;99;3.51;772;32122
8356;24;3.99;301;32124
8357;11;3.42;104;32125
8358;429;4.38;5166;32129
8359;4;3.89;59;32130
8360;102;3.92;2419;32137
8361;109;3.87;2233;32138
8362;364;4.05;12389;32139
8363;9;3.91;161;32144
8364;4;4.14;35;32154
8365;1;4.57;37;32155
8366;0;4.69;26;32160
8367;1;4.53;15;32165
8368;12;2.94;65;32181
8369;209;3.85;6361;32184
8370;22;4.38;1598;32185
8371;13;4.09;891;32186
8372;0;3.0;6;32189
8373;1;3.46;11;32197
8374;0;4.31;16;32199
8375;2;3.7;47;32202
8376;2;3.6;40;32213
8377;328;3.88;4583;32226
8378;6170;3.96;301784;32234
8379;25;3.79;228;32241
8380;1190;4.02;27697;32254
8381;1157;4.12;46863;32255
8382;20;3.99;249;32256
8383;1099;4.13;33678;32257
8384;1205;4.17;36595;32258
8385;352;3.99;11151;32262
8386;350;3.91;4568;32264
8387;192;3.98;5891;32275
8388;475;4.18;15444;32276
8389;66;3.97;1848;32277
8390;64;4.03;686;32281
8391;0;4.33;9;32286
8392;590;4.35;5040;32289
8393;50;4.05;534;32295
8394;13;4.3;785;32298
8395;28;3.87;745;32300
8396;13;4.26;762;32302
8397;0;3.88;5;32303
8398;63;3.53;358;32307
8399;17;3.78;96;32313
8400;1;3.57;7;32316
8401;5;3.36;406;32317
8402;5;4.1;18;32323
8403;8;4.04;686;32328
8404;3;4.09;609;32329
8405;37;3.92;1875;32330
8406;2;4.07;467;32331
8407;9;4.54;96;32338
8408;1249;3.79;11224;32349
8409;8;3.81;305;32350
8410;200;4.05;3040;32351
8411;43;3.75;697;32353
8412;29;4.07;491;32358
8413;3112;4.03;77100;32370
8414;138;4.29;792;32373
8415;5;4.08;43;32386
8416;146;3.83;1604;32396
8417;89;3.8;692;32398
8418;4;3.8;22;32400
8419;21;3.8;262;32401
8420;5;3.98;83;32408
8421;11;3.83;89;32410
8422;1;3.92;12;32413
8423;2;3.85;58;32414
8424;173;3.6;6969;32417
8425;2120;3.76;71712;32418
8426;29;4.42;808;32419
8427;1527;3.86;53394;32421
8428;453;3.84;30539;32422
8429;1644;4.06;49312;32424
8430;358;3.76;17062;32426
8431;24;4.24;3336;32427
8432;167;3.78;9553;32428
8433;519;3.9;30574;32430
8434;833;4.0;31462;32432
8435;239;3.95;24594;32433
8436;448;3.76;22577;32434
8437;1047;3.94;61123;32435
8438;559;3.71;18747;32437
8439;228;3.9;19637;32438
8440;2345;4.04;65221;32439
8441;1317;3.82;29967;32441
8442;298;3.88;16242;32443
8443;581;3.95;32385;32446
8444;209;3.83;15666;32453
8445;364;3.82;17016;32456
8446;14;3.73;202;32461
8447;131;3.99;1541;32483
8448;10;4.31;91;32484
8449;62;4.38;852;32487
8450;27;4.35;456;32488
8451;9;4.5;476;32498
8452;1942;4.0;340714;32499
8453;83;4.34;2023;32500
8454;1511;4.12;36333;32501
8455;1309;4.18;33730;32502
8456;27;4.49;2026;32503
8457;1282;4.13;29913;32505
8458;2025;4.2;64309;32506
8459;828;3.96;26998;32507
8460;3198;4.1;125864;32508
8461;11;3.96;117;32509
8462;537;3.83;13896;32510
8463;70;3.94;421;32511
8464;41;4.25;701;32514
8465;367;3.87;12212;32516
8466;13;4.01;111;32517
8467;6;4.25;104;32520
8468;25;4.3;613;32522
8469;1501;4.16;26891;32523
8470;1850;3.96;44349;32527
8471;518;4.16;24599;32530
8472;204;4.11;2316;32532
8473;408;4.0;5019;32533
8474;61;3.88;843;32534
8475;8;3.82;49;32537
8476;0;4.0;0;32540
8477;109;4.36;66382;32552
8478;13;4.41;170;32558
8479;12;4.35;168;32560
8480;37;3.95;529;32561
8481;19;4.03;132;32572
8482;6;4.03;61;32574
8483;49;3.72;1399;32576
8484;23;3.89;475;32578
8485;18;3.87;281;32579
8486;295;3.89;1965;32581
8487;37;4.09;282;32584
8488;1372;4.05;28153;32585
8489;7;3.74;47;32588
8490;25;3.96;696;32589
8491;255;3.9;5833;32590
8492;8;3.77;129;32591
8493;8;3.6;86;32592
8494;2;3.76;149;32609
8495;33;4.2;4151;32610
8496;20;4.32;661;32625
8497;491;4.18;22863;32626
8498;157;4.03;8829;32627
8499;518;4.05;25955;32628
8500;292;4.2;12118;32636
8501;30;4.42;2583;32637
8502;106;3.75;3942;32639
8503;111;3.96;6294;32640
8504;49;4.09;941;32649
8505;981;3.86;29586;32650
8506;5;3.86;44;32656
8507;23;4.0;662;32664
8508;155;3.92;6221;32667
8509;140;3.69;2824;32668
8510;37;3.6;336;32679
8511;33;3.64;3551;32680
8512;984;4.14;170797;32682
8513;25;3.92;339;32686
8514;28;4.17;3162;32689
8515;42;3.93;1430;32691
8516;2678;3.51;117178;32692
8517;164;3.83;4321;32694
8518;1;4.13;12;32695
8519;11;4.0;79;32696
8520;22;3.78;91;32702
8521;352;3.67;7852;32703
8522;21;3.7;339;32709
8523;44;3.77;801;32714
8524;72;4.07;3231;32715
8525;29;3.88;353;32720
8526;13;4.17;146;32737
8527;6;4.26;66;32741
8528;107;4.07;2466;32750
8529;4;3.96;46;32760
8530;4;4.16;37;32765
8531;1608;3.88;24866;32767
8532;20;4.44;486;32768
8533;491;4.25;21719;32769
8534;2;4.45;22;32773
8535;5;4.44;29;32774
8536;21;3.84;184;32778
8537;2;3.84;19;32779
8538;8;3.86;64;32780
8539;57;4.04;532;32781
8540;3;3.86;8;32782
8541;318;3.94;15118;32807
8542;33;4.02;369;32810
8543;10;4.07;177;32811
8544;222;3.95;11566;32812
8545;2;4.49;29;32813
8546;74;3.49;1050;32814
8547;41;3.95;1149;32816
8548;1;5.0;1;32823
8549;421;3.78;17325;32827
8550;4;3.63;28;32828
8551;2510;3.86;107189;32829
8552;32;3.76;563;32830
8553;948;4.11;30022;32831
8554;40;3.64;1752;32832
8555;1;4.0;3;32833
8556;9;3.59;199;32835
8557;17;3.93;156;32836
8558;35;3.93;778;32843
8559;14;4.11;114;32844
8560;39;3.99;1956;32849
8561;78;3.69;551;32854
8562;347;3.68;3015;32872
8563;16;3.54;117;32880
8564;26;3.99;265;32884
8565;22;3.7;113;32893
8566;16;4.0;253;32899
8567;33;3.95;213;32900
8568;55;3.56;1418;32913
8569;105;3.58;2015;32915
8570;10;3.86;193;32916
8571;3;3.63;226;32919
8572;4975;4.28;276426;32929
8573;22;3.57;198;32936
8574;305;3.71;5034;32939
8575;28;3.11;199;32941
8576;9;3.51;189;32942
8577;258;4.09;2630;32946
8578;20;4.17;190;32947
8579;12;3.43;122;32950
8580;568;4.49;12105;32951
8581;700;3.9;9317;32957
8582;21;3.63;108;32961
8583;7;4.41;67;32964
8584;8;3.8;140;32966
8585;30;4.02;2167;32975
8586;179;3.86;8279;32977
8587;2118;3.99;53304;32979
8588;95;3.89;4920;32980
8589;89;3.89;4249;32981
8590;42;4.08;412;32986
8591;914;4.01;14233;32987
8592;163;4.17;2979;32994
8593;562;4.05;6783;33001
8594;36;3.67;368;33002
8595;7;3.67;31;33007
8596;1;3.71;7;33008
8597;40;3.94;324;33013
8598;30;3.96;1509;33015
8599;0;3.96;9;33017
8600;79;4.09;2031;33024
8601;70;3.95;1112;33025
8602;34;4.22;746;33026
8603;23;3.96;840;33028
8604;6;3.35;83;33029
8605;26;3.91;548;33030
8606;100;2.89;541;33032
8607;2;4.09;33;33046
8608;309;3.76;6782;33052
8609;56;3.86;649;33057
8610;11;4.36;152;33064
8611;31;3.04;767;33075
8612;6;3.77;89;33130
8613;43;3.77;501;33131
8614;3;3.77;27;33133
8615;218;3.82;2738;33137
8616;34;3.86;259;33139
8617;978;3.48;10136;33144
8618;30;3.81;582;33151
8619;16;3.65;1365;33152
8620;76;3.56;1422;33153
8621;76;3.94;2820;33155
8622;2;3.96;19;33157
8623;10;3.94;144;33158
8624;2;3.92;13;33159
8625;1;4.24;6;33169
8626;4;3.76;21;33174
8627;459;4.17;3873;33175
8628;24;3.94;219;33179
8629;9;4.01;64;33180
8630;58;4.02;822;33185
8631;13;4.02;149;33186
8632;18;3.74;237;33191
8633;20;3.74;223;33192
8634;10;3.74;273;33194
8635;3;3.74;65;33195
8636;8;3.91;52;33197
8637;13;3.74;219;33198
8638;0;3.74;2;33247
8639;457;3.87;3778;33263
8640;63;4.1;526;33279
8641;6;3.46;318;33282
8642;104;4.19;1842;33288
8643;21;4.19;210;33291
8644;44;3.96;428;33292
8645;484;4.03;5719;33293
8646;63;4.0;908;33295
8647;325;3.95;6724;33297
8648;53;3.38;413;33308
8649;9427;4.07;183882;33313
8650;48;4.09;1359;33331
8651;692;3.92;23657;33333
8652;34;4.58;433;33342
8653;18;3.9;155;33344
8654;24;4.35;188;33348
8655;670;4.02;8606;33353
8656;921;3.66;10771;33356
8657;559;4.17;8922;33363
8658;66;3.91;488;33365
8659;32;3.92;134;33367
8660;22;4.17;170;33411
8661;452;4.18;15096;33418
8662;531;3.85;10361;33436
8663;532;3.91;12503;33437
8664;554;3.92;11633;33438
8665;881;3.85;14668;33439
8666;637;3.87;12820;33440
8667;1953;3.75;35450;33441
8668;691;3.75;11510;33442
8669;1971;3.71;31829;33443
8670;694;3.87;13669;33445
8671;21;3.77;115;33446
8672;28;4.06;480;33447
8673;9;4.04;126;33448
8674;462;4.05;13851;33449
8675;5;3.82;40;33451
8676;2416;3.83;42028;33453
8677;1868;3.94;52843;33454
8678;1247;3.8;27534;33455
8679;5477;4.07;90947;33456
8680;1353;3.83;37206;33457
8681;1203;3.87;29113;33458
8682;1;3.94;2;33464
8683;71;4.37;1299;33473
8684;30;4.08;1789;33474
8685;95;3.92;786;33477
8686;134;3.74;1109;33478
8687;2;4.31;42;33481
8688;83;4.33;3697;33484
8689;16;3.31;130;33488
8690;39;4.45;7011;33489
8691;74;4.22;809;33490
8692;1;3.71;41;33491
8693;2;3.63;27;33492
8694;1;3.92;65;33493
8695;0;3.86;18;33494
8696;0;4.12;38;33496
8697;1;4.45;34;33497
8698;2;3.9;63;33498
8699;4;3.67;45;33501
8700;3087;3.88;142879;33507
8701;7615;3.88;100949;33512
8702;232;3.83;4473;33513
8703;2526;4.19;53669;33514
8704;120;3.99;1683;33532
8705;238;3.59;2000;33536
8706;28;3.79;230;33537
8707;40;4.02;469;33538
8708;6;3.9;72;33539
8709;43;3.95;353;33541
8710;11;4.32;185;33543
8711;272;4.09;6502;33544
8712;60;3.25;527;33546
8713;1488;3.79;29779;33547
8714;14;3.69;150;33550
8715;44;3.48;423;33551
8716;71;4.04;1824;33554
8717;830;3.95;9298;33555
8718;0;4.5;8;33557
8719;3;4.02;42;33559
8720;168;3.77;1800;33561
8721;28;3.88;356;33563
8722;26;3.81;419;33565
8723;9;3.77;49;33566
8724;122;3.71;1252;33567
8725;1630;3.91;26776;33569
8726;288;3.13;2157;33574
8727;31;4.45;507;33577
8728;0;3.0;1;33581
8729;1;4.37;35;33608
8730;1637;4.19;25552;33609
8731;19;4.03;261;33614
8732;16;3.24;126;33615
8733;104;3.72;325;33616
8734;79;4.04;795;33667
8735;1674;4.07;62523;33668
8736;28;3.86;307;33671
8737;208;3.5;2427;33672
8738;2270;4.15;80643;33676
8739;4;4.08;24;33681
8740;63;3.95;323;33682
8741;26;3.92;204;33686
8742;287;3.94;3080;33690
8743;9;3.92;32;33692
8744;18;3.76;112;33699
8745;0;3.76;1;33704
8746;0;4.2;0;33705
8747;1;3.67;3;33718
8748;6613;3.83;235032;33722
8749;185;3.63;12765;33723
8750;9326;3.84;333613;33724
8751;445;3.78;15184;33726
8752;918;3.94;28903;33727
8753;665;3.92;16644;33729
8754;872;3.8;17677;33732
8755;596;3.71;12528;33734
8756;243;3.64;5707;33735
8757;697;3.77;13317;33737
8758;233;3.48;3252;33744
8759;1;3.92;18;33747
8760;1;3.94;15;33751
8761;140;3.55;926;33753
8762;0;3.72;4;33762
8763;105;3.54;2729;33768
8764;0;3.44;9;33771
8765;2;3.89;9;33773
8766;207;3.53;5826;33774
8767;0;3.54;0;33775
8768;3;3.68;34;33777
8769;599;4.03;6206;33795
8770;154;3.85;4874;33807
8771;1008;4.19;26514;33808
8772;275;4.17;8296;33809
8773;1662;4.03;36285;33810
8774;6;3.67;49;33817
8775;702;4.02;14537;33820
8776;1;3.85;2;33821
8777;1;3.85;28;33824
8778;224;4.1;5382;33832
8779;252;4.17;3158;33833
8780;139;4.14;8188;33835
8781;106;3.87;981;33836
8782;3;3.44;41;33837
8783;6;3.39;23;33838
8784;80;3.7;642;33853
8785;11;4.47;499;33868
8786;7;3.77;66;33869
8787;3;3.25;50;33871
8788;2;4.36;12;33873
8789;6;3.9;44;33874
8790;2;4.0;29;33876
8791;135;4.28;2738;33880
8792;45;4.33;351;33883
8793;74;4.16;870;33888
8794;1578;3.69;10534;33896
8795;1;3.21;13;33904
8796;1558;3.66;15106;33906
8797;0;3.75;8;33914
8798;10160;3.99;213178;33917
8799;4;3.59;34;33922
8800;84;3.96;1630;33928
8801;17;4.09;721;33929
8802;19;3.92;321;33931
8803;29;3.63;397;33932
8804;75;4.11;5726;33933
8805;55;4.15;2608;33935
8806;43;4.1;1730;33936
8807;29;4.25;363;33937
8808;112;4.16;1080;33938
8809;0;3.31;4;33953
8810;242;3.99;2956;33956
8811;1;4.12;24;33957
8812;28;3.93;256;33973
8813;3;3.95;12;33975
8814;33;3.91;110;33978
8815;229;3.6;3272;33992
8816;577;2.4;5415;33993
8817;14;3.98;185;33999
8818;34;4.15;513;34002
8819;1;4.14;26;34003
8820;1;3.8;12;34014
8821;1;4.25;4;34015
8822;0;4.21;1;34016
8823;19;4.09;177;34050
8824;3;4.06;13;34052
8825;824;4.09;39365;34053
8826;37;4.39;581;34055
8827;3;4.07;9;34067
8828;5;4.07;37;34069
8829;680;4.11;35549;34080
8830;23;4.11;227;34081
8831;74;4.21;3124;34082
8832;3382;4.24;145740;34084
8833;7;3.72;75;34087
8834;9;3.49;63;34153
8835;21;3.47;104;34154
8836;6;3.93;175;34155
8837;2;4.0;28;34156
8838;0;3.93;6;34157
8839;8;3.88;58;34161
8840;5;3.72;33;34168
8841;4;3.35;23;34172
8842;0;3.85;0;34177
8843;0;4.0;6;34178
8844;3;3.85;38;34179
8845;6;4.44;37;34187
8846;47;3.88;383;34191
8847;12;4.19;126;34199
8848;16;4.28;330;34200
8849;7;4.19;42;34207
8850;3;4.19;23;34208
8851;0;4.08;13;34221
8852;23;3.87;367;34222
8853;37;4.23;420;34224
8854;0;4.38;13;34227
8855;3;4.58;12;34229
8856;0;3.97;6;34241
8857;0;4.09;5;34247
8858;126;3.72;785;34251
8859;4284;4.03;66017;34262
8860;360;3.55;5421;34264
8861;672;3.85;4644;34266
8862;5609;4.08;213538;34268
8863;93;4.31;2326;34270
8864;327;4.06;6899;34281
8865;391;4.21;13864;34284
8866;123;3.66;2122;34288
8867;1016;3.61;11498;34295
8868;82;3.97;664;34296
8869;59;3.64;2155;34298
8870;53;3.6;957;34299
8871;455;3.8;9434;34301
8872;290;3.91;10463;34303
8873;30;3.53;356;34307
8874;670;3.93;17624;34310
8875;386;3.91;18720;34312
8876;4;3.81;30;34317
8877;13;4.47;147;34318
8878;0;4.14;5;34319
8879;0;3.8;0;34320
8880;12;4.06;82;34321
8881;70;3.99;1844;34324
8882;2;4.12;12;34325
8883;0;4.38;6;34327
8884;6;4.55;51;34343
8885;25;4.0;219;34385
8886;37;3.5;217;34407
8887;40;3.71;545;34420
8888;40;4.41;847;34426
8889;86;4.41;1696;34427
8890;3;3.97;57;34435
8891;6;4.14;32;34436
8892;314;4.08;7825;34440
8893;8;3.8;102;34443
8894;14;4.08;88;34444
8895;441;4.03;4596;34449
8896;1914;4.16;24345;34452
8897;90;3.65;1060;34460
8898;272;3.69;3825;34462
8899;86;3.85;1291;34463
8900;74;3.8;972;34468
8901;14;3.67;137;34472
8902;480;4.09;6674;34473
8903;2;3.8;29;34480
8904;1758;4.29;83353;34484
8905;1230;4.24;42146;34492
8906;265;3.49;9019;34493
8907;191;4.07;5761;34495
8908;4478;4.0;239617;34497
8909;880;4.27;43964;34498
8910;1294;4.3;51562;34501
8911;517;4.17;26427;34503
8912;1911;4.13;72785;34504
8913;19;4.06;1640;34505
8914;2031;3.97;91479;34506
8915;2261;4.03;110062;34507
8916;176;4.15;21339;34508
8917;143;4.0;5517;34509
8918;817;3.94;52713;34510
8919;95;3.94;3601;34515
8920;1445;4.28;63287;34517
8921;317;3.72;9778;34521
8922;19;3.99;2226;34523
8923;294;4.11;9116;34524
8924;814;4.17;53721;34529
8925;2;4.33;67;34530
8926;1373;4.23;60162;34532
8927;952;4.05;29309;34534
8928;24;4.21;1585;34535
8929;114;4.38;969;34539
8930;83;4.17;830;34540
8931;746;4.14;41899;34541
8932;176;3.92;7464;34542
8933;17;3.97;400;34544
8934;6;4.72;102;34545
8935;731;4.0;13622;34548
8936;117;4.0;997;34558
8937;131;4.07;8870;34570
8938;8;3.52;185;34578
8939;332;3.91;10987;34596
8940;290;4.13;4088;34600
8941;489;3.97;5279;34601
8942;350;3.82;15857;34605
8943;0;3.82;0;34607
8944;8;3.82;103;34612
8945;7;3.99;71;34627
8946;22;3.73;159;34628
8947;25;4.14;641;34637
8948;11;3.61;157;34641
8949;7;4.14;44;34646
8950;11;4.2;106;34657
8951;161;4.42;1876;34658
8952;76;3.77;501;34662
8953;10;4.19;153;34663
8954;12;3.91;426;34672
8955;21;3.65;515;34678
8956;92;4.3;963;34687
8957;1;2.62;8;34706
8958;33;4.25;2567;34708
8959;650;4.03;17354;34760
8960;16;3.47;222;34762
8961;1;3.62;20;34766
8962;0;3.62;9;34768
8963;2;4.02;26;34771
8964;4;3.36;28;34783
8965;28;4.23;209;34789
8966;26;4.21;942;34816
8967;3;4.04;193;34819
8968;0;3.31;4;34833
8969;5;2.61;36;34835
8970;59;4.0;566;34844
8971;80;3.75;3996;34845
8972;9;3.6;98;34852
8973;63;4.49;505;34856
8974;30;4.03;202;34858
8975;89;3.92;4908;34866
8976;68;3.84;3256;34869
8977;67;4.23;17422;34871
8978;17;4.05;275;34873
8979;0;3.67;3;34881
8980;0;0.0;0;34889
8981;3;2.77;13;34892
8982;0;4.14;35;34895
8983;2671;4.25;183950;34897
8984;1535;4.1;30987;34898
8985;15;4.2;372;34899
8986;77;3.98;1740;34901
8987;7;3.76;815;34902
8988;917;3.86;10103;34908
8989;16;4.27;179;34909
8990;3;3.97;72;34915
8991;4;4.27;87;34918
8992;14;3.77;630;34921
8993;0;4.16;5;34922
8994;0;3.96;1;34938
8995;9;3.79;76;34939
8996;455;3.57;13158;34941
8997;2;3.45;6;34948
8998;4;3.57;67;34963
8999;11;3.95;192;34985
9000;256;3.99;26985;34988
9001;31;4.12;514;34992
9002;7;3.78;68;35002
9003;12;3.67;192;35046
9004;27;3.9;297;35047
9005;32;3.79;448;35048
9006;0;3.76;9;35050
9007;73;4.36;3248;35052
9008;6;3.96;47;35054
9009;34;3.96;528;35056
9010;0;3.12;8;35057
9011;8;3.63;131;35061
9012;3;4.03;111;35081
9013;44;3.63;371;35088
9014;81;3.73;5420;35090
9015;91;4.04;2554;35092
9016;992;4.35;23112;35100
9017;24;4.19;596;35106
9018;11;4.22;220;35108
9019;18;4.21;167;35110
9020;2;4.62;17;35111
9021;28;3.88;1167;35115
9022;0;3.68;35;35116
9023;4;3.46;58;35120
9024;36;3.94;2327;35124
9025;309;4.09;15901;35125
9026;47;3.95;1389;35126
9027;28;3.94;2277;35128
9028;29;4.03;2278;35134
9029;0;3.84;30;35138
9030;1;3.92;51;35148
9031;100;3.51;3947;35149
9032;8;3.62;477;35159
9033;0;3.65;35;35163
9034;0;3.71;21;35165
9035;13;3.96;292;35166
9036;23;3.33;269;35178
9037;10;3.55;227;35180
9038;21;3.82;1246;35183
9039;239;4.13;4813;35206
9040;739;3.78;16662;35210
9041;1;3.85;14;35218
9042;40;3.38;497;35219
9043;29;3.35;265;35223
9044;7;3.86;59;35226
9045;6;4.27;299;35228
9046;1962;4.13;109234;35231
9047;48;3.82;827;35234
9048;0;3.5;16;35244
9049;3;3.79;147;35246
9050;7;3.62;69;35248
9051;6;3.79;20;35249
9052;3;3.79;17;35252
9053;24;3.56;233;35254
9054;6;3.79;42;35255
9055;48;4.1;587;35258
9056;4;3.79;84;35261
9057;39;3.72;441;35268
9058;239;4.41;2006;35270
9059;1;4.07;9;35273
9060;13;3.94;40;35283
9061;46;3.69;499;35287
9062;35;3.73;521;35288
9063;383;4.3;8005;35289
9064;95;3.85;955;35291
9065;57;3.93;441;35292
9066;35;3.97;212;35295
9067;274;3.89;6279;35308
9068;0;4.44;0;35313
9069;7;3.56;51;35324
9070;45;4.27;1506;35329
9071;388;4.43;18445;35332
9072;360;4.08;7791;35334
9073;61;4.11;725;35335
9074;62;3.65;2208;35347
9075;103;3.62;757;35348
9076;148;4.03;6737;35349
9077;153;3.89;2340;35350
9078;15;4.25;398;35352
9079;252;3.95;10632;35365
9080;201;3.89;3634;35368
9081;40;4.33;1094;35400
9082;17;4.33;945;35402
9083;9;4.31;141;35404
9084;2;4.62;27;35406
9085;11;4.18;259;35407
9086;11;4.3;642;35409
9087;55;3.49;3852;35412
9088;7;3.79;109;35413
9089;280;3.99;6874;35414
9090;10;4.13;87;35415
9091;38;3.85;911;35417
9092;95;4.53;1198;35419
9093;7;4.08;211;35421
9094;15;3.86;205;35422
9095;11;4.05;48;35424
9096;10;3.68;124;35425
9097;7;4.12;209;35426
9098;100;4.07;1791;35427
9099;2;4.5;60;35428
9100;25;4.11;422;35431
9101;57;3.93;952;35432
9102;3;3.98;365;35433
9103;138;4.25;4365;35434
9104;36;3.89;932;35437
9105;1;3.14;7;35439
9106;18;4.04;487;35440
9107;20;4.1;424;35441
9108;108;3.95;7740;35448
9109;18;4.16;748;35450
9110;27;4.42;417;35451
9111;37;4.03;371;35454
9112;23;3.94;518;35455
9113;32;3.82;621;35456
9114;671;4.14;11804;35458
9115;4;4.21;100;35459
9116;10;3.78;176;35460
9117;9;3.51;135;35462
9118;116;3.88;3972;35465
9119;78;4.04;351;35474
9120;8;4.53;185;35475
9121;447;4.13;10390;35476
9122;64;3.9;1970;35479
9123;35;3.76;1336;35481
9124;2;3.64;39;35485
9125;566;4.07;17107;35488
9126;25;3.79;285;35489
9127;56;3.62;1154;35491
9128;179;3.87;904;35499
9129;17;4.43;345;35514
9130;49;4.22;971;35515
9131;1451;4.29;38720;35519
9132;417;4.15;9041;35539
9133;255;4.25;4381;35543
9134;12;4.18;99;35547
9135;10;4.18;156;35552
9136;137;4.03;4624;35553
9137;34;4.26;1360;35558
9138;0;4.72;29;35561
9139;4;3.91;50;35574
9140;0;4.47;64;35578
9141;110;4.08;2491;35581
9142;6;3.88;56;35592
9143;46;4.16;1116;35602
9144;0;4.39;19;35633
9145;0;4.56;13;35652
9146;12;3.53;51;35655
9147;100;4.18;2072;35666
9148;5;4.1;69;35668
9149;2;3.73;15;35669
9150;12;3.83;72;35689
9151;17;4.03;256;35710
9152;422;4.11;3675;35711
9153;171;4.13;1877;35722
9154;1;4.11;19;35724
9155;5325;4.35;155348;35729
9156;4;4.19;60;35735
9157;66;4.35;377;35750
9158;1;4.14;19;35751
9159;0;3.8;10;35757
9160;0;2.98;0;35760
9161;11;4.02;531;35781
9162;19;3.56;209;35786
9163;4;3.88;33;35787
9164;3;3.91;35;35790
9165;24;3.93;406;35792
9166;1232;3.9;22125;35805
9167;404;4.0;11354;35806
9168;278;4.07;10154;35807
9169;57;3.77;279;35810
9170;138;4.29;4150;35811
9171;154;3.83;4049;35815
9172;244;2.86;2276;35819
9173;7;3.52;55;35822
9174;26;3.71;284;35825
9175;24;3.69;150;35826
9176;40;3.65;350;35827
9177;0;4.13;7;35835
9178;17;3.89;520;35846
9179;12;3.75;337;35848
9180;1;3.43;3;35860
9181;302;4.18;8456;35870
9182;3;4.18;61;35875
9183;3;3.97;21;35878
9184;21;3.79;273;35880
